Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanDailyHours,StdDailyHours,WorkedDays,MeanArrivalHour,VarianceArrival
36,1,Travel_Rarely,Research & Development,10,3,Medical,3376,Male,3,Sales Executive,Married,22320,1.0,12,1,16.0,2,16,3,7,3,3,3.0,4.0,3.0,9.800581847279378,0.3159670527650291,243,9.953909465020576,0.08070894126449683
33,0,Travel_Rarely,Research & Development,1,4,Medical,3377,Female,4,Manufacturing Director,Single,44650,0.0,13,0,6.0,3,5,1,4,3,3,2.0,4.0,3.0,6.017222222222222,0.2917405436745524,242,10.007300275482093,0.07354491729821794
37,1,Travel_Rarely,Sales,10,4,Marketing,3378,Female,3,Human Resources,Married,30720,5.0,14,0,17.0,3,14,11,7,2,3,1.0,3.0,1.0,6.330157367668098,0.306405426855557,233,9.997496423462088,0.07553130087316859
45,0,Non-Travel,Research & Development,8,1,Life Sciences,3379,Male,2,Sales Executive,Married,33190,1.0,12,1,9.0,3,9,0,8,3,3,3.0,2.0,2.0,6.322636514719848,0.2966347398174015,234,9.998005698005699,0.07325542390635381
29,0,Travel_Frequently,Research & Development,29,1,Life Sciences,3380,Male,1,Sales Representative,Married,192020,1.0,12,0,3.0,5,3,0,2,3,3,3.0,4.0,3.0,7.6024176954732505,0.3032975687270314,243,9.98772290809328,0.07832775945009389
35,0,Travel_Rarely,Human Resources,1,3,Human Resources,3381,Male,3,Laboratory Technician,Married,136750,1.0,15,3,5.0,5,5,1,0,2,3,3.0,3.0,3.0,6.378281174187288,0.3111814237836431,229,9.986681222707423,0.0796646684031768
52,0,Travel_Rarely,Research & Development,5,4,Other,3382,Male,1,Laboratory Technician,Married,29110,2.0,17,2,26.0,3,9,7,8,3,3,4.0,4.0,2.0,6.9786098820059,0.30574715148828674,226,9.960545722713865,0.07849446629520379
58,1,Travel_Rarely,Sales,9,2,Medical,3383,Female,4,Sales Executive,Single,59570,4.0,14,1,7.0,2,1,0,0,1,3,4.0,3.0,3.0,7.469917874396136,0.2967852378454449,230,9.969420289855073,0.07407777988734889
53,0,Travel_Rarely,Research & Development,9,3,Technical Degree,3384,Male,1,Manager,Divorced,39200,6.0,16,1,22.0,3,17,15,2,3,3,3.0,3.0,4.0,6.521732026143791,0.3120862436822641,238,9.972408963585435,0.08182811521232969
30,0,Travel_Rarely,Sales,3,4,Marketing,3385,Male,1,Sales Executive,Divorced,64340,5.0,14,1,10.0,3,8,7,7,2,3,3.0,3.0,4.0,8.00522126022126,0.3025083205966459,231,9.967821067821067,0.06981267122571472
38,0,Non-Travel,Sales,4,3,Life Sciences,3386,Male,2,Research Director,Single,100480,1.0,23,1,6.0,2,5,1,3,3,4,3.0,4.0,3.0,8.0829113018598,0.286372496522526,233,10.02782546494993,0.07869438894644236
35,0,Travel_Rarely,Sales,1,2,Life Sciences,3387,Female,2,Healthcare Representative,Divorced,109380,6.0,14,2,12.0,2,10,0,8,1,3,4.0,4.0,3.0,7.335469995311768,0.3001850281416214,237,10.007243319268635,0.06990376210795649
39,0,Travel_Rarely,Sales,1,1,Marketing,3388,Male,2,Research Scientist,Single,23400,0.0,11,1,9.0,2,8,0,7,2,3,3.0,3.0,3.0,6.500826086956522,0.28489565660310595,230,9.977898550724637,0.07205548699449402
40,1,Non-Travel,Research & Development,2,4,Life Sciences,3389,Male,1,Human Resources,Single,65450,4.0,15,0,22.0,2,1,0,0,3,3,2.0,2.0,2.0,9.510643518518519,0.2937527477241042,240,10.002222222222224,0.09063195412986207
47,0,Travel_Frequently,Research & Development,7,4,Life Sciences,3390,Male,3,Sales Executive,Divorced,69310,1.0,11,0,20.0,3,19,2,7,3,3,3.0,3.0,4.0,10.079049886621315,0.30798625098205473,245,10.011904761904763,0.0896812386156648
36,0,Non-Travel,Sales,28,1,Life Sciences,3391,Male,2,Research Scientist,Divorced,48980,4.0,13,1,12.0,3,7,0,7,3,3,1.0,4.0,3.0,6.825506822612087,0.3006607479559241,228,9.983991228070177,0.07076681930597419
31,1,Non-Travel,Research & Development,28,4,Medical,3392,Male,2,Research Scientist,Single,25930,0.0,21,0,4.0,2,3,1,2,3,4,3.0,1.0,3.0,8.19732426303855,0.3073978731331224,245,10.011428571428572,0.0684412568306011
33,0,Non-Travel,Sales,15,3,Other,3393,Male,4,Research Director,Single,194360,1.0,19,2,10.0,4,10,6,0,3,3,4.0,3.0,3.0,7.882856461611826,0.29398283012623505,233,9.9758226037196,0.07329224425698454
29,1,Travel_Rarely,Human Resources,3,5,Life Sciences,3394,Male,1,Sales Executive,Single,27230,6.0,11,1,3.0,2,0,0,0,2,3,4.0,1.0,3.0,10.325031380753138,0.2795027474421123,239,9.997489539748955,0.0788778914634194
33,0,Travel_Rarely,Research & Development,2,2,Technical Degree,3395,Male,2,Laboratory Technician,Single,34790,3.0,12,0,5.0,3,3,0,2,3,3,2.0,4.0,3.0,7.481684861717613,0.2916554369980743,229,10.009461426491994,0.07501486461179636
45,0,Travel_Rarely,Research & Development,26,1,Medical,3396,Female,3,Healthcare Representative,Divorced,27940,3.0,19,1,8.0,2,5,0,2,3,3,4.0,4.0,3.0,7.010718351548269,0.29597443037044513,244,9.983060109289617,0.08448323551237939
50,0,Travel_Rarely,Sales,10,1,Life Sciences,3397,Female,1,Manufacturing Director,Divorced,52490,9.0,21,2,32.0,2,5,1,3,2,4,4.0,4.0,2.0,7.3875034578146614,0.2744428084668399,241,9.975864453665285,0.09049722414323039
33,0,Travel_Frequently,Sales,1,3,Marketing,3398,Male,2,Human Resources,Married,21760,1.0,14,1,6.0,2,6,1,2,2,3,3.0,2.0,3.0,8.979737458977963,0.2820605425800327,237,9.999226441631505,0.06679906950503389
41,0,Travel_Frequently,Sales,11,3,Other,3399,Male,1,Laboratory Technician,Divorced,168720,2.0,15,1,21.0,2,18,0,11,3,3,1.0,3.0,4.0,7.864643347050754,0.3025094911069563,243,10.007064471879287,0.09022192557826673
27,0,Travel_Rarely,Research & Development,20,4,Other,3400,Male,2,Manufacturing Director,Married,34850,9.0,17,2,4.0,2,2,2,2,3,3,3.0,2.0,3.0,7.098894604481024,0.30052649151987276,243,9.99554183813443,0.07796098848567984
45,0,Non-Travel,Sales,2,3,Medical,3401,Female,1,Sales Executive,Married,66440,1.0,12,0,9.0,3,9,0,8,4,3,4.0,1.0,3.0,8.706717171717171,0.29640884707745757,242,10.017768595041323,0.08936945844716498
47,0,Travel_Rarely,Sales,18,4,Medical,3402,Female,2,Research Scientist,Single,55820,1.0,16,0,9.0,3,9,0,7,3,3,4.0,4.0,3.0,8.010337713231905,0.2658638382663424,241,9.988589211618256,0.07381253842016289
30,1,Travel_Rarely,Sales,2,3,Life Sciences,3403,Male,2,Healthcare Representative,Married,40000,4.0,12,0,7.0,5,5,0,1,2,3,1.0,3.0,3.0,10.491258309591643,0.29821834817543175,234,10.005128205128205,0.08497597300172409
50,0,Travel_Rarely,Research & Development,1,3,Technical Degree,3404,Female,2,Sales Executive,Married,134960,3.0,18,1,22.0,3,12,1,5,3,3,4.0,3.0,3.0,9.487657367668097,0.29398834633694215,233,9.9846208869814,0.08840111283771564
38,0,Travel_Frequently,Research & Development,13,3,Technical Degree,3405,Male,1,Manufacturing Director,Married,32100,0.0,17,2,3.0,5,2,0,2,2,3,3.0,3.0,2.0,7.685276585598473,0.29152331303983275,233,9.97868383404864,0.07391147863121371
46,0,Travel_Rarely,Research & Development,28,3,Medical,3406,Female,3,Human Resources,Divorced,190450,6.0,11,3,13.0,2,8,0,7,3,3,4.0,3.0,3.0,6.9213774104683194,0.2920895711099927,242,10.020316804407713,0.0855825179368182
24,0,Travel_Rarely,Sales,28,3,Life Sciences,3407,Female,1,Healthcare Representative,Divorced,118490,1.0,16,1,5.0,3,4,3,2,3,3,4.0,3.0,3.0,6.585990860990861,0.3129141049670733,231,9.9976911976912,0.07315406654537089
35,1,Travel_Rarely,Sales,24,3,Medical,3408,Male,3,Healthcare Representative,Divorced,20700,1.0,13,3,5.0,1,4,0,2,2,3,3.0,2.0,1.0,9.321214551371455,0.3091907004290594,239,9.962133891213389,0.06273730412667157
31,0,Travel_Frequently,Research & Development,5,2,Technical Degree,3409,Male,2,Sales Executive,Married,65020,1.0,12,0,4.0,3,4,0,3,3,3,3.0,1.0,3.0,6.309143614568926,0.29178390740001614,241,9.945297372060857,0.07322547833102812
18,0,Non-Travel,Sales,5,4,Other,3410,Male,2,Manager,Single,32300,1.0,12,1,0.0,3,0,0,0,3,3,2.0,4.0,3.0,6.325607126113455,0.32970724274872093,237,9.962869198312235,0.08221009440034328
54,0,Travel_Rarely,Sales,23,3,Medical,3411,Female,1,Laboratory Technician,Married,136030,8.0,13,1,22.0,2,10,0,8,3,3,3.0,3.0,3.0,6.599765051395008,0.3049628389099711,227,10.002643171806168,0.08555837112696496
35,0,Travel_Rarely,Research & Development,6,4,Medical,3412,Female,1,Manufacturing Director,Divorced,119960,1.0,19,2,16.0,3,16,10,1,3,3,3.0,3.0,2.0,9.599074074074075,0.28838867492068493,231,9.984199134199134,0.07905721814417467
30,0,Travel_Rarely,Research & Development,4,3,Life Sciences,3413,Female,5,Healthcare Representative,Married,56050,0.0,12,1,9.0,0,8,1,7,2,3,2.0,1.0,2.0,10.12023422787194,0.30301616680750576,236,10.008827683615818,0.06602221320671553
20,1,Travel_Rarely,Research & Development,2,2,Life Sciences,3414,Female,2,Research Scientist,Single,63970,1.0,17,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,8.318101053639847,0.30719614433098763,232,10.000933908045976,0.07144092298187124
30,1,Travel_Frequently,Research & Development,8,4,Medical,3415,Male,1,Sales Executive,Single,191440,0.0,11,0,4.0,3,3,1,2,3,3,2.0,2.0,3.0,7.586698542805101,0.30388189676204774,244,10.00327868852459,0.08080539252063235
26,0,Travel_Rarely,Sales,1,3,Marketing,3416,Female,2,Research Scientist,Married,175840,1.0,20,0,8.0,2,8,1,3,3,4,4.0,4.0,3.0,7.900064279155187,0.3071891539389765,242,9.990220385674931,0.07815891849464089
22,0,Travel_Rarely,Research & Development,8,3,Other,3417,Male,2,Sales Representative,Married,49070,1.0,21,1,4.0,2,4,1,1,3,4,2.0,1.0,2.0,7.311087006427916,0.29736323485080884,242,9.988498622589532,0.08153037828301882
48,0,Travel_Rarely,Human Resources,2,4,Medical,3418,Male,2,Sales Executive,Single,45540,2.0,11,2,19.0,3,2,2,2,3,3,1.0,3.0,3.0,8.020512117055326,0.2871846718211323,243,9.97997256515775,0.08365601393659752
48,0,Travel_Rarely,Sales,3,3,Medical,3419,Male,1,Research Director,Single,54150,7.0,11,1,27.0,1,15,4,8,3,3,3.0,3.0,3.0,6.495245821042281,0.30293710102469473,226,10.023893805309735,0.07870556101824532
41,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3420,Male,2,Research Scientist,Single,47410,6.0,16,0,8.0,3,2,2,1,3,3,4.0,3.0,3.0,6.910598108747045,0.30521184830417786,235,10.004609929078013,0.08303777454486672
39,0,Travel_Rarely,Sales,2,3,Life Sciences,3421,Male,3,Human Resources,Married,21150,1.0,18,0,21.0,3,21,11,8,4,3,4.0,4.0,3.0,7.142438136826783,0.2943464206856933,229,9.96783114992722,0.07145331639384732
27,0,Travel_Rarely,Research & Development,3,3,Life Sciences,3422,Male,2,Human Resources,Married,31610,0.0,13,2,4.0,0,3,2,2,3,3,1.0,4.0,3.0,7.3073318713450295,0.3025643237099859,228,9.95840643274854,0.07629833041365038
35,0,Travel_Rarely,Sales,24,3,Medical,3423,Male,5,Sales Executive,Divorced,57450,1.0,17,3,3.0,4,3,1,2,3,3,2.0,4.0,2.0,6.875793816829383,0.31703638055037525,239,10.021548117154811,0.0790983869140404
42,0,Travel_Rarely,Research & Development,23,4,Other,3424,Male,1,Research Scientist,Married,23730,6.0,14,1,21.0,3,1,0,0,4,3,4.0,3.0,4.0,8.011233237547891,0.29437961520693673,232,10.007255747126438,0.07939277317510081
50,0,Travel_Rarely,Sales,27,3,Medical,3425,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0,4,4,1.0,4.0,3.0,6.2320892184557435,0.2954086130292207,236,9.98834745762712,0.0906402362062748
59,0,Travel_Rarely,Research & Development,16,4,Medical,3426,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3,2,3,3.0,4.0,3.0,10.12087725546059,0.2839024744791014,234,10.010185185185184,0.0707100752397605
37,1,Travel_Rarely,Sales,15,3,Marketing,3427,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0,4,3,1.0,2.0,1.0,6.598324879227054,0.30026570348714327,230,9.971086956521741,0.08475354407948864
55,0,Travel_Frequently,Research & Development,26,2,Life Sciences,3428,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7,2,3,3.0,2.0,3.0,8.596978723404256,0.3039560621049603,235,9.968156028368796,0.07853884544664688
41,0,Non-Travel,Research & Development,19,1,Life Sciences,3429,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10,3,3,2.0,3.0,3.0,6.30266713747646,0.2955359850161968,236,9.991666666666669,0.0750933806146572
38,0,Travel_Rarely,Research & Development,24,2,Other,3430,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0,4,3,2.0,4.0,3.0,8.40627304964539,0.2905643638683154,235,9.982198581560283,0.0700865510900972
26,1,Non-Travel,Research & Development,21,1,Life Sciences,3431,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2,2,3,2.0,1.0,3.0,7.708031148303115,0.31682578641178866,239,10.001046025104603,0.08373722989893308
52,1,Travel_Rarely,Research & Development,5,4,Medical,3432,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9,4,3,1.0,4.0,3.0,6.012140661938535,0.2892241294979887,235,9.993333333333334,0.08852374169040839
44,0,Travel_Rarely,Research & Development,16,3,Life Sciences,3433,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11,3,3,4.0,4.0,3.0,10.903012646793135,0.30271220145827654,246,9.96009485094851,0.06770380049038587
50,0,Non-Travel,Human Resources,2,2,Life Sciences,3434,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13,2,3,4.0,3.0,3.0,6.484585106382978,0.3095957344916592,235,10.003049645390071,0.07075395526459356
36,1,Travel_Rarely,Sales,2,4,Technical Degree,3435,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14,3,3,3.0,1.0,3.0,7.800405282331512,0.3148456455240209,244,9.99207650273224,0.0827878971868043
39,0,Travel_Frequently,Sales,11,3,Marketing,3436,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8,4,3,4.0,1.0,3.0,10.801917009602194,0.2815752646080207,243,10.01721536351166,0.08148500530935995
33,0,Non-Travel,Sales,9,2,Technical Degree,3437,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2,3,3,2.0,4.0,2.0,7.580263830776384,0.28539485315688545,239,9.994769874476987,0.08892327781879839
45,0,Travel_Rarely,Research & Development,7,2,Other,3438,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1,2,3,4.0,4.0,4.0,7.386112268518519,0.28204367397961794,240,9.983125000000001,0.07866685553231055
32,0,Non-Travel,Research & Development,15,3,Medical,3439,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7,1,4,4.0,3.0,3.0,7.17957300275482,0.3030405233372967,242,9.957300275482094,0.07846884537567297
34,0,Travel_Rarely,Sales,6,4,Marketing,3440,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2,3,2.0,4.0,2.0,7.1077053656220315,0.3012940809427974,234,10.02193732193732,0.07475035561587783
59,0,Travel_Rarely,Research & Development,5,3,Life Sciences,3441,Male,2,Research Scientist,Married,56740,3.0,12,0,14.0,6,6,0,4,3,3,2.0,4.0,1.0,8.113466235632185,0.2991147675345718,232,9.980531609195403,0.08517609904463354
45,0,Travel_Rarely,Research & Development,16,1,Medical,3442,Male,2,Sales Executive,Single,54840,1.0,20,3,6.0,6,6,0,4,3,4,2.0,2.0,3.0,6.688949172576832,0.32159737259148025,235,10.043971631205672,0.09118976177486819
53,0,Travel_Frequently,Sales,8,2,Medical,3443,Male,2,Research Scientist,Married,120610,2.0,20,1,30.0,2,15,6,12,4,4,3.0,2.0,3.0,7.778898071625345,0.2785272483431789,242,9.98526170798898,0.08041581412007669
36,1,Travel_Rarely,Research & Development,7,2,Life Sciences,3444,Female,1,Research Scientist,Divorced,56600,7.0,12,0,9.0,3,1,0,0,3,3,1.0,3.0,2.0,6.073075909961686,0.3275343652296892,232,9.98735632183908,0.06526753578477719
26,1,Travel_Frequently,Sales,2,3,Life Sciences,3445,Male,2,Research Scientist,Married,48210,6.0,14,2,6.0,2,3,1,2,3,3,1.0,1.0,3.0,8.203772663877267,0.2911176161144587,239,10.04937238493724,0.06637798913149642
34,0,Travel_Rarely,Research & Development,2,2,Life Sciences,3446,Male,1,Sales Representative,Married,64100,1.0,13,1,1.0,5,1,0,0,2,3,3.0,3.0,3.0,9.214501182033096,0.2811863297115286,235,9.995744680851065,0.08325104564466265
28,0,Travel_Rarely,Research & Development,10,3,Other,3447,Male,2,Sales Representative,Married,52100,1.0,15,0,1.0,1,1,0,0,4,3,4.0,2.0,3.0,7.788128019323671,0.3236258601403025,230,9.985724637681159,0.0807232717338565
38,0,Travel_Frequently,Sales,9,4,Medical,3448,Male,2,Research Scientist,Married,26950,3.0,14,1,8.0,4,2,2,2,1,3,3.0,3.0,3.0,7.593654970760234,0.29878114392962446,228,9.955701754385965,0.06919397428961534
50,0,Travel_Rarely,Research & Development,5,4,Life Sciences,3449,Male,1,Sales Executive,Married,118780,2.0,13,1,29.0,2,8,7,7,3,3,2.0,3.0,2.0,9.583764528126453,0.29111820018947193,239,10.006624825662481,0.0809818376444022
37,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3450,Male,1,Laboratory Technician,Single,170680,3.0,23,0,8.0,6,4,0,1,3,4,4.0,2.0,2.0,7.283771630236795,0.30084351278401145,244,9.97622950819672,0.07435262017735202
40,0,Travel_Rarely,Human Resources,2,3,Medical,3451,Male,5,Sales Executive,Married,24550,1.0,15,1,8.0,2,7,7,5,3,3,3.0,1.0,2.0,6.090655006858711,0.2824391656378397,243,10.019067215363512,0.06544990685001907
26,0,Travel_Frequently,Research & Development,3,3,Medical,3452,Male,2,Laboratory Technician,Divorced,139640,1.0,11,2,5.0,1,5,1,3,2,3,1.0,3.0,3.0,7.712686372269705,0.30150156155005686,234,10.000071225071226,0.06946947511504019
46,0,Travel_Rarely,Research & Development,2,1,Medical,3453,Female,3,Research Scientist,Divorced,49410,9.0,13,2,23.0,2,2,2,2,2,3,4.0,4.0,3.0,7.385222681359045,0.28640850792174805,242,9.978650137741047,0.08669074753571172
54,0,Travel_Rarely,Research & Development,5,3,Medical,3454,Female,2,Manufacturing Director,Married,24780,6.0,11,0,13.0,0,9,7,0,3,3,3.0,3.0,3.0,7.606151620370371,0.29839369058989945,240,10.009583333333332,0.07097937006043702
56,0,Travel_Frequently,Research & Development,1,2,Life Sciences,3455,Female,2,Manufacturing Director,Married,52280,2.0,11,0,18.0,4,5,0,3,3,3,1.0,3.0,3.0,6.9204613935969865,0.29665421016769117,236,9.976836158192091,0.08602143687141883
36,0,Travel_Rarely,Research & Development,4,2,Life Sciences,3456,Female,2,Human Resources,Single,44780,0.0,18,1,15.0,3,14,7,8,3,3,4.0,4.0,2.0,6.633445881226054,0.3072337468351015,232,9.998635057471265,0.07552843189696636
55,0,Non-Travel,Research & Development,2,3,Medical,3457,Female,2,Manager,Single,75470,7.0,16,0,31.0,2,9,6,2,2,3,3.0,1.0,4.0,6.1019621749408985,0.27699580343786495,235,9.999574468085108,0.0798977288799984
43,0,Travel_Rarely,Sales,25,2,Life Sciences,3458,Male,3,Research Scientist,Divorced,50550,5.0,22,0,18.0,2,1,0,0,2,4,3.0,4.0,3.0,7.891980834546336,0.29964796984744463,229,9.981877729257643,0.08165235535466517
20,1,Travel_Frequently,Sales,8,3,Marketing,3459,Male,3,Sales Executive,Single,34640,1.0,20,0,2.0,3,2,0,2,2,4,4.0,4.0,3.0,9.083067528735631,0.29008268065585047,232,9.972988505747127,0.07666981804912841
21,1,Travel_Rarely,Research & Development,1,4,Life Sciences,3460,Male,1,Manager,Single,57750,1.0,18,0,1.0,2,1,1,0,3,3,3.0,1.0,2.0,6.597937675070028,0.30428889212838434,238,9.99033613445378,0.07923814251438971
46,0,Travel_Rarely,Sales,12,3,Marketing,3461,Female,3,Healthcare Representative,Divorced,89430,8.0,12,1,19.0,6,16,1,7,3,3,4.0,1.0,3.0,10.990522130013833,0.31644476951318823,241,9.97524204702628,0.08218310089134778
51,1,Travel_Rarely,Sales,23,3,Medical,3462,Female,2,Research Scientist,Married,192720,9.0,20,0,18.0,2,10,2,7,3,4,1.0,3.0,4.0,8.701324879227053,0.3191694852702846,230,9.981521739130434,0.0673244573128283
28,1,Non-Travel,Research & Development,19,4,Life Sciences,3463,Female,4,Laboratory Technician,Single,52380,1.0,17,1,10.0,4,10,1,9,2,3,2.0,1.0,2.0,7.378290414878396,0.2815419316687743,233,9.968383404864092,0.07827290217552164
26,0,Travel_Rarely,Research & Development,5,4,Medical,3464,Female,2,Sales Executive,Married,46820,1.0,11,1,6.0,3,5,1,3,1,3,1.0,1.0,3.0,7.516356280193237,0.29111957760727175,230,9.997028985507246,0.0843640117714069
30,0,Travel_Rarely,Research & Development,8,3,Medical,3465,Female,1,Sales Executive,Married,183000,0.0,14,0,7.0,6,6,0,2,3,3,3.0,1.0,2.0,6.194155140617796,0.3103516604736919,241,9.975242047026281,0.09054189718764408
41,0,Travel_Rarely,Sales,1,4,Life Sciences,3466,Female,1,Research Director,Married,52570,1.0,14,0,10.0,2,10,0,8,4,3,2.0,3.0,3.0,7.90969571230982,0.31766106499464963,241,9.989073305670816,0.08659538765944369
38,0,Travel_Rarely,Research & Development,5,3,Technical Degree,3467,Male,1,Sales Executive,Married,63490,0.0,11,0,20.0,3,19,1,9,3,3,3.0,3.0,2.0,7.317914847161571,0.2965180380139019,229,9.971834061135372,0.07008404836691438
40,0,Travel_Rarely,Sales,1,4,Marketing,3468,Male,1,Sales Executive,Married,48690,4.0,12,0,14.0,2,11,11,1,3,3,1.0,4.0,3.0,7.902443522360534,0.31995689926297494,241,9.975172890733056,0.07390766674350699
27,0,Non-Travel,Sales,11,3,Technical Degree,3469,Female,2,Laboratory Technician,Married,99850,1.0,14,1,3.0,3,3,1,2,2,3,1.0,3.0,3.0,7.992474105461394,0.3055908285836332,236,9.96758474576271,0.0737402882958689
55,0,Travel_Frequently,Research & Development,23,5,Life Sciences,3470,Male,3,Laboratory Technician,Married,36970,3.0,13,1,23.0,1,3,1,2,3,3,4.0,2.0,3.0,6.679911778731521,0.31577903366257876,233,9.967167381974248,0.07545353172841333
28,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3471,Male,2,Healthcare Representative,Single,74570,3.0,11,2,10.0,1,8,1,7,4,3,3.0,3.0,4.0,6.563898265353962,0.2787580113515443,237,9.977004219409283,0.08005864263748835
44,1,Travel_Rarely,Research & Development,18,4,Life Sciences,3472,Female,2,Sales Executive,Married,21190,9.0,15,0,24.0,3,20,3,6,3,3,2.0,1.0,3.0,6.177514860539553,0.2938336474892931,243,9.972702331961592,0.06923798403035217
33,0,Travel_Rarely,Sales,23,4,Marketing,3473,Female,4,Sales Executive,Divorced,39830,4.0,12,0,9.0,3,3,1,2,3,3,4.0,4.0,3.0,6.365669934640523,0.2770081154123063,238,9.98655462184874,0.07041855279383201
35,1,Travel_Rarely,Sales,7,4,Life Sciences,3474,Male,3,Sales Representative,Single,61180,0.0,21,1,9.0,3,8,4,7,2,4,4.0,1.0,3.0,9.818430962343097,0.29247382116360904,239,10.001813110181311,0.08256205829612182
33,1,Travel_Frequently,Research & Development,1,2,Life Sciences,3475,Female,1,Sales Executive,Single,62140,1.0,19,2,14.0,3,13,3,8,3,3,1.0,3.0,3.0,7.775195942830797,0.3141586343423092,241,9.960165975103733,0.07460339826340864
28,0,Travel_Rarely,Human Resources,1,1,Human Resources,3476,Male,2,Research Scientist,Divorced,63470,1.0,15,1,4.0,2,4,2,2,3,3,1.0,3.0,2.0,6.7280754805438345,0.28282056237595565,237,9.993811533052039,0.07208018466868499
34,0,Travel_Frequently,Sales,29,4,Marketing,3477,Male,1,Research Scientist,Single,115100,0.0,14,1,7.0,5,6,0,4,3,3,1.0,4.0,2.0,6.67301656920078,0.30154949948216,228,9.956213450292397,0.08719445839881156
37,0,Travel_Rarely,Research & Development,7,4,Life Sciences,3478,Male,4,Sales Executive,Divorced,71430,2.0,21,0,8.0,6,1,0,0,2,4,4.0,4.0,3.0,10.622468354430378,0.3211558929168293,237,9.977004219409283,0.06996448067891965
25,1,Travel_Rarely,Human Resources,25,4,Human Resources,3479,Female,2,Research Scientist,Married,82680,1.0,12,0,7.0,3,7,5,6,2,3,4.0,4.0,4.0,10.9408540802213,0.2868645019773759,241,9.990041493775932,0.08817819271553715
26,1,Travel_Rarely,Sales,8,2,Marketing,3480,Male,2,Sales Executive,Divorced,80950,1.0,15,0,1.0,3,1,0,0,4,3,1.0,3.0,2.0,7.828946563088513,0.31710857289106587,236,9.99936440677966,0.06799368413671514
33,1,Travel_Rarely,Research & Development,8,2,Life Sciences,3481,Male,4,Manufacturing Director,Single,29040,4.0,13,0,5.0,2,2,2,2,3,3,1.0,2.0,3.0,10.199945799457995,0.2820275949648609,246,9.99769647696477,0.07570669026418157
42,0,Travel_Rarely,Research & Development,11,1,Life Sciences,3482,Male,4,Research Scientist,Married,60320,0.0,14,0,23.0,2,22,13,7,2,3,4.0,1.0,3.0,6.818579196217494,0.2980480136001234,235,9.981843971631207,0.07762716453496592
28,1,Travel_Frequently,Research & Development,7,3,Life Sciences,3483,Male,2,Manager,Divorced,29760,1.0,14,0,1.0,3,1,0,0,3,3,1.0,2.0,3.0,6.300432761087268,0.3138491086390055,233,9.975536480686694,0.0746863129594001
50,1,Travel_Frequently,Research & Development,1,4,Medical,3484,Male,2,Research Scientist,Single,159920,3.0,14,0,5.0,3,0,0,0,3,3,4.0,3.0,3.0,10.509589834515367,0.3080363906740167,235,10.0222695035461,0.07411733446485218
33,0,Travel_Frequently,Sales,9,3,Medical,3485,Female,2,Research Scientist,Married,46490,0.0,12,0,4.0,2,3,0,2,2,3,4.0,2.0,3.0,8.024171239140376,0.30305363437862737,243,9.977434842249655,0.08551143685262654
34,0,Non-Travel,Sales,1,1,Marketing,3486,Female,2,Research Director,Married,26960,3.0,23,0,6.0,3,0,0,0,3,4,3.0,4.0,3.0,7.0848657407407405,0.292635929015807,240,9.990069444444446,0.08763109697040136
48,0,Non-Travel,Sales,2,1,Life Sciences,3487,Male,2,Sales Executive,Single,23700,2.0,11,0,27.0,3,5,2,1,3,3,1.0,4.0,2.0,6.170675451092117,0.3044735836790151,234,10.000997150997149,0.0755426351849814
45,0,Non-Travel,Research & Development,1,3,Medical,3488,Female,2,Human Resources,Married,125040,1.0,12,1,15.0,2,15,4,12,3,3,2.0,3.0,3.0,6.009245511887433,0.27717217399513994,229,10.01339155749636,0.08031451901223216
